source_city,destination,product_category,shipping_method,order_quantity,delivery_time
Mumbai,Sri Lanka,Furniture,Standard,31,72.2
Mumbai,Hyderabad,Groceries,Express,7,9.96
Mumbai,Kolkata,Furniture,Express,86,62.0
Mumbai,Bangalore,Furniture,Express,5,29.2
Mumbai,Bangalore,Groceries,Standard,37,25.0
Mumbai,Delhi,Clothing,Standard,1,24.400000000000002
Mumbai,Delhi,Clothing,Express,70,38.92
Mumbai,Bangladesh,Clothing,Express,45,39.720000000000006
Mumbai,Chennai,Furniture,Express,47,45.04
Mumbai,Bhutan,Furniture,Standard,68,82.6
Mumbai,Delhi,Groceries,Standard,94,46.400000000000006
Mumbai,Delhi,Furniture,Overnight,30,33.24
Mumbai,Hyderabad,Furniture,Standard,81,50.2
Mumbai,Bangladesh,Groceries,Overnight,60,45.040000000000006
Mumbai,Delhi,Groceries,Standard,24,35.400000000000006
Mumbai,Kolkata,Clothing,Standard,31,46.0
Mumbai,Hyderabad,Clothing,Standard,28,20.200000000000003
Mumbai,Chennai,Electronics,Overnight,45,27.08
Mumbai,Mumbai,Clothing,Express,4,0.0
Mumbai,Hyderabad,Groceries,Express,61,32.96
Mumbai,Mumbai,Clothing,Standard,39,12.0
Mumbai,Bangalore,Furniture,Standard,83,57.0
Mumbai,Bangladesh,Clothing,Express,24,42.720000000000006
Mumbai,Chennai,Electronics,Standard,71,52.8
Mumbai,Bangladesh,Furniture,Express,46,57.120000000000005
Mumbai,Chennai,Groceries,Express,53,38.64
Mumbai,Bangladesh,Clothing,Standard,48,50.400000000000006
Mumbai,Hyderabad,Groceries,Express,9,6.960000000000001
Mumbai,Bangladesh,Clothing,Express,22,40.720000000000006
Mumbai,Nepal,Furniture,Overnight,2,32.8
Mumbai,Chennai,Groceries,Standard,91,43.8
Mumbai,Sri Lanka,Electronics,Express,16,36.36
Mumbai,Mumbai,Groceries,Standard,5,1.0
Mumbai,Chennai,Furniture,Standard,12,40.8
Mumbai,Bangalore,Groceries,Standard,52,42.0
Mumbai,Kolkata,Furniture,Standard,26,62.0
Mumbai,Nepal,Clothing,Standard,15,41.0
Mumbai,Pune,Furniture,Standard,67,41.4
Mumbai,Sri Lanka,Groceries,Express,73,56.56
Mumbai,Chennai,Groceries,Standard,59,42.8
Mumbai,Delhi,Clothing,Standard,92,44.400000000000006
Mumbai,Hyderabad,Furniture,Standard,39,39.2
Mumbai,Sri Lanka,Groceries,Standard,63,67.2
Mumbai,Hyderabad,Furniture,Standard,25,38.2
Mumbai,Bangladesh,Clothing,Standard,41,47.400000000000006
Mumbai,Bangladesh,Electronics,Express,28,44.52
Mumbai,Sri Lanka,Clothing,Express,21,47.56
Mumbai,Hyderabad,Clothing,Standard,93,37.2
Mumbai,Bhutan,Groceries,Standard,89,63.599999999999994
Mumbai,Sri Lanka,Groceries,Standard,94,66.2
Mumbai,Nepal,Groceries,Standard,61,66.0
Mumbai,Nepal,Furniture,Standard,57,79.0
Mumbai,Mumbai,Electronics,Express,11,5.8
Mumbai,Chennai,Clothing,Standard,19,20.8
Mumbai,Pune,Furniture,Express,75,38.32
Mumbai,Hyderabad,Groceries,Standard,89,36.2
Mumbai,Chennai,Groceries,Standard,1,22.8
Mumbai,Nepal,Clothing,Express,32,43.0
Mumbai,Bangalore,Groceries,Standard,85,39.0
Mumbai,Hyderabad,Electronics,Standard,77,41.2
Mumbai,Chennai,Groceries,Standard,34,29.799999999999997
Mumbai,Nepal,Furniture,Standard,17,55.0
Mumbai,Kolkata,Groceries,Standard,55,57.0
Mumbai,Nepal,Electronics,Standard,19,48.0
Mumbai,Bangladesh,Groceries,Standard,74,63.400000000000006
Mumbai,Delhi,Clothing,Express,42,31.92
Mumbai,Bhutan,Electronics,Standard,59,68.6
Mumbai,Bhutan,Furniture,Standard,73,80.6
Mumbai,Bangladesh,Electronics,Standard,75,69.4
Mumbai,Bangladesh,Furniture,Overnight,38,43.84
Mumbai,Hyderabad,Clothing,Express,31,22.96
Mumbai,Kolkata,Groceries,Overnight,66,45.2
Mumbai,Kolkata,Groceries,Standard,88,55.0
Mumbai,Hyderabad,Clothing,Standard,69,34.2
Mumbai,Chennai,Groceries,Express,50,28.64
Mumbai,Hyderabad,Furniture,Standard,30,40.2
Mumbai,Pune,Groceries,Standard,35,16.4
Mumbai,Pune,Groceries,Standard,59,27.4
Mumbai,Bhutan,Furniture,Standard,17,57.6
Mumbai,Nepal,Clothing,Express,95,57.0
Mumbai,Hyderabad,Electronics,Standard,66,38.2
Mumbai,Hyderabad,Electronics,Standard,80,43.2
Mumbai,Chennai,Groceries,Overnight,21,21.48
Mumbai,Mumbai,Furniture,Standard,94,44.0
Mumbai,Bhutan,Groceries,Standard,52,64.6
Mumbai,Bhutan,Furniture,Overnight,65,57.76
Mumbai,Bhutan,Groceries,Standard,14,43.6
Mumbai,Sri Lanka,Clothing,Express,16,34.56
Mumbai,Nepal,Electronics,Standard,55,71.0
Mumbai,Bangladesh,Furniture,Express,9,45.120000000000005
Mumbai,Bangalore,Electronics,Overnight,8,13.2
Mumbai,Mumbai,Groceries,Standard,73,24.0
Mumbai,Sri Lanka,Clothing,Standard,34,55.2
Mumbai,Nepal,Clothing,Standard,33,53.0
Mumbai,Pune,Groceries,Standard,86,23.4
Mumbai,Chennai,Clothing,Express,94,41.64
Mumbai,Bangladesh,Furniture,Standard,7,53.400000000000006
Mumbai,Pune,Clothing,Standard,82,23.4
Mumbai,Bangladesh,Groceries,Express,21,43.720000000000006
Mumbai,Kolkata,Groceries,Standard,5,33.0
Mumbai,Bhutan,Groceries,Express,71,58.28
Mumbai,Sri Lanka,Furniture,Standard,12,63.2
Mumbai,Bangladesh,Clothing,Standard,59,59.400000000000006
Mumbai,Delhi,Electronics,Standard,81,53.400000000000006
Mumbai,Bhutan,Electronics,Overnight,58,50.56
Mumbai,Bhutan,Furniture,Standard,88,82.6
Mumbai,Chennai,Furniture,Standard,37,49.8
Mumbai,Sri Lanka,Clothing,Standard,83,65.2
Mumbai,Mumbai,Groceries,Express,45,11.0
Mumbai,Pune,Electronics,Standard,80,29.4
Mumbai,Bangladesh,Electronics,Express,25,48.52
Mumbai,Bangladesh,Groceries,Standard,27,51.400000000000006
Mumbai,Kolkata,Electronics,Standard,51,64.0
Mumbai,Bhutan,Clothing,Standard,42,54.6
Mumbai,Hyderabad,Groceries,Standard,71,33.2
Mumbai,Bangalore,Groceries,Overnight,42,19.6
Mumbai,Hyderabad,Clothing,Standard,60,32.2
Mumbai,Bangladesh,Groceries,Express,72,52.720000000000006
Mumbai,Hyderabad,Groceries,Standard,79,37.2
Mumbai,Chennai,Electronics,Express,58,46.44
Mumbai,Delhi,Groceries,Standard,80,48.400000000000006
Mumbai,Bangladesh,Electronics,Overnight,72,47.64
Mumbai,Bangladesh,Electronics,Standard,96,65.4
Mumbai,Delhi,Clothing,Express,81,42.92
Mumbai,Pune,Furniture,Standard,22,32.4
Mumbai,Delhi,Electronics,Standard,96,53.400000000000006
Mumbai,Hyderabad,Electronics,Standard,58,38.2
Mumbai,Chennai,Electronics,Express,11,21.44
Mumbai,Kolkata,Clothing,Standard,6,33.0
Mumbai,Pune,Groceries,Express,22,14.92
Mumbai,Nepal,Electronics,Standard,78,70.0
Mumbai,Kolkata,Furniture,Overnight,92,54.0
Mumbai,Mumbai,Groceries,Express,12,1.0
Mumbai,Mumbai,Groceries,Standard,27,14.0
Mumbai,Mumbai,Clothing,Standard,1,0.0
Mumbai,Sri Lanka,Clothing,Standard,64,65.2
Mumbai,Mumbai,Clothing,Standard,74,24.0
Mumbai,Chennai,Groceries,Standard,97,41.8
Mumbai,Kolkata,Electronics,Express,80,54.4
Mumbai,Bhutan,Groceries,Express,39,46.28
Mumbai,Bangalore,Clothing,Standard,60,38.0
Mumbai,Pune,Clothing,Standard,70,26.4
Mumbai,Sri Lanka,Clothing,Standard,54,65.2
Mumbai,Nepal,Electronics,Standard,25,60.0
Mumbai,Hyderabad,Furniture,Standard,20,28.200000000000003
Mumbai,Bangladesh,Electronics,Express,36,45.52
Mumbai,Mumbai,Furniture,Overnight,23,23.8
Mumbai,Nepal,Groceries,Standard,80,63.0
Mumbai,Bangladesh,Furniture,Standard,1,56.400000000000006
Mumbai,Bangalore,Clothing,Standard,94,42.0
Mumbai,Nepal,Furniture,Overnight,27,48.8
Mumbai,Kolkata,Clothing,Standard,52,58.0
Mumbai,Nepal,Groceries,Standard,2,38.0
Mumbai,Sri Lanka,Electronics,Express,21,50.36
Mumbai,Mumbai,Clothing,Standard,9,0.0
Mumbai,Bangalore,Groceries,Standard,88,42.0
Mumbai,Hyderabad,Groceries,Standard,48,25.200000000000003
Mumbai,Bhutan,Clothing,Express,39,47.28
Mumbai,Delhi,Electronics,Standard,42,42.400000000000006
Mumbai,Sri Lanka,Groceries,Overnight,71,49.92
Mumbai,Mumbai,Clothing,Overnight,94,22.0
Mumbai,Bangladesh,Electronics,Express,45,49.52
Mumbai,Bangalore,Furniture,Standard,2,36.0
Mumbai,Kolkata,Furniture,Express,76,62.0
Mumbai,Sri Lanka,Furniture,Standard,77,84.2
Mumbai,Chennai,Furniture,Standard,67,60.8
Mumbai,Bangalore,Electronics,Standard,43,34.0
Mumbai,Bangladesh,Furniture,Express,18,46.120000000000005
Mumbai,Sri Lanka,Clothing,Express,39,45.56
Mumbai,Delhi,Electronics,Overnight,6,18.04
Mumbai,Delhi,Furniture,Express,42,46.32000000000001
Mumbai,Pune,Clothing,Express,52,26.92
Mumbai,Bhutan,Groceries,Express,27,45.28
Mumbai,Bangladesh,Electronics,Overnight,79,51.64
Mumbai,Delhi,Clothing,Standard,15,19.400000000000002
Mumbai,Pune,Groceries,Standard,19,1.4000000000000004
Mumbai,Pune,Clothing,Standard,62,26.4
Mumbai,Sri Lanka,Electronics,Standard,64,71.2
Mumbai,Pune,Clothing,Express,51,25.92
Mumbai,Bangalore,Clothing,Overnight,47,19.6
Mumbai,Pune,Clothing,Overnight,57,25.44
Mumbai,Mumbai,Furniture,Standard,20,15.0
Mumbai,Bangladesh,Clothing,Standard,20,37.400000000000006
Mumbai,Mumbai,Furniture,Standard,82,44.0
Mumbai,Chennai,Electronics,Standard,64,52.8
Mumbai,Delhi,Clothing,Standard,98,47.400000000000006
Mumbai,Bhutan,Electronics,Express,99,62.08
Mumbai,Pune,Clothing,Standard,38,13.4
Mumbai,Kolkata,Electronics,Standard,38,49.0
Mumbai,Kolkata,Clothing,Standard,65,55.0
Mumbai,Delhi,Clothing,Standard,76,45.400000000000006
Mumbai,Chennai,Clothing,Express,5,15.64
Mumbai,Kolkata,Groceries,Express,64,50.6
Mumbai,Mumbai,Furniture,Standard,27,32.0
Mumbai,Nepal,Clothing,Express,20,33.0
Mumbai,Bangalore,Groceries,Standard,60,40.0
Mumbai,Hyderabad,Groceries,Express,40,22.96
Mumbai,Kolkata,Clothing,Standard,83,58.0
Mumbai,Bhutan,Furniture,Express,79,69.68
Mumbai,Pune,Furniture,Standard,6,20.4
Mumbai,Bhutan,Clothing,Express,73,56.28
Mumbai,Bangladesh,Groceries,Express,36,40.720000000000006
Mumbai,Bangalore,Groceries,Standard,87,42.0
Mumbai,Mumbai,Clothing,Overnight,74,24.0
Mumbai,Chennai,Clothing,Standard,65,42.8
Mumbai,Bangalore,Furniture,Express,11,29.2
Mumbai,Hyderabad,Groceries,Standard,49,24.200000000000003
Mumbai,Nepal,Electronics,Express,84,59.8
Mumbai,Sri Lanka,Electronics,Express,28,49.36
Mumbai,Kolkata,Furniture,Standard,22,59.0
Mumbai,Chennai,Electronics,Standard,84,49.8
Mumbai,Chennai,Groceries,Standard,47,33.8
Mumbai,Kolkata,Clothing,Express,80,50.6
Mumbai,Kolkata,Electronics,Overnight,66,46.8
Mumbai,Kolkata,Electronics,Standard,25,52.0
Mumbai,Kolkata,Clothing,Standard,91,53.0
Mumbai,Kolkata,Electronics,Express,67,52.4
Mumbai,Chennai,Groceries,Standard,87,44.8
Mumbai,Delhi,Groceries,Overnight,32,26.44
Mumbai,Delhi,Clothing,Standard,17,20.400000000000002
Mumbai,Bhutan,Groceries,Standard,40,54.6
Mumbai,Delhi,Clothing,Express,84,42.92
Mumbai,Hyderabad,Clothing,Standard,30,20.200000000000003
Mumbai,Delhi,Clothing,Express,59,40.92
Mumbai,Chennai,Clothing,Standard,28,30.799999999999997
Mumbai,Kolkata,Furniture,Standard,47,59.0
Mumbai,Pune,Groceries,Express,23,15.92
Mumbai,Pune,Clothing,Standard,83,27.4
Mumbai,Hyderabad,Groceries,Standard,57,36.2
Mumbai,Bangladesh,Clothing,Overnight,89,44.040000000000006
Mumbai,Chennai,Electronics,Overnight,88,42.08
Mumbai,Mumbai,Clothing,Overnight,1,2.0
Mumbai,Bangalore,Groceries,Overnight,92,34.6
Mumbai,Bhutan,Clothing,Standard,29,55.6
Mumbai,Mumbai,Furniture,Standard,50,28.0
Mumbai,Chennai,Clothing,Standard,64,41.8
Mumbai,Delhi,Clothing,Express,99,42.92
Mumbai,Kolkata,Furniture,Express,81,64.0
Mumbai,Sri Lanka,Clothing,Express,75,58.56
Mumbai,Mumbai,Furniture,Overnight,37,23.8
Mumbai,Bangalore,Furniture,Standard,61,57.0
Mumbai,Bangladesh,Furniture,Standard,7,57.400000000000006
Mumbai,Pune,Electronics,Standard,90,33.4
Mumbai,Bangladesh,Clothing,Standard,87,63.400000000000006
Mumbai,Bangalore,Groceries,Standard,64,37.0
Mumbai,Kolkata,Groceries,Standard,18,33.0
Mumbai,Delhi,Groceries,Express,29,30.92
Mumbai,Bangalore,Electronics,Standard,98,43.0
Mumbai,Bhutan,Clothing,Express,60,58.28
Mumbai,Bangalore,Groceries,Standard,54,40.0
Mumbai,Sri Lanka,Clothing,Overnight,72,49.92
Mumbai,Chennai,Clothing,Express,21,30.64
Mumbai,Delhi,Electronics,Overnight,21,30.04
Mumbai,Kolkata,Electronics,Standard,58,59.0
Mumbai,Pune,Groceries,Standard,49,15.4
Mumbai,Pune,Groceries,Standard,36,15.4
Mumbai,Bangalore,Electronics,Standard,17,24.0
Mumbai,Chennai,Clothing,Standard,80,42.8
Mumbai,Mumbai,Groceries,Standard,53,26.0
Mumbai,Bangladesh,Clothing,Standard,15,37.400000000000006
Mumbai,Bangladesh,Furniture,Overnight,79,54.84
Mumbai,Bangladesh,Groceries,Standard,40,49.400000000000006
Mumbai,Sri Lanka,Furniture,Overnight,81,58.72
Mumbai,Mumbai,Groceries,Standard,51,23.0
Mumbai,Chennai,Clothing,Standard,65,45.8
Mumbai,Bangladesh,Groceries,Standard,13,38.400000000000006
Mumbai,Bhutan,Electronics,Express,38,47.08
Mumbai,Mumbai,Electronics,Express,74,25.8
Mumbai,Mumbai,Electronics,Express,97,29.8
Mumbai,Kolkata,Clothing,Standard,26,46.0
Mumbai,Kolkata,Clothing,Standard,76,55.0
Mumbai,Delhi,Electronics,Standard,83,49.400000000000006
Mumbai,Bhutan,Groceries,Standard,15,43.6
Mumbai,Bhutan,Furniture,Overnight,5,33.76
Mumbai,Delhi,Electronics,Overnight,2,15.04
Mumbai,Bhutan,Groceries,Standard,78,64.6
Mumbai,Hyderabad,Electronics,Express,93,35.760000000000005
Mumbai,Nepal,Furniture,Standard,65,82.0
Mumbai,Bangladesh,Clothing,Standard,77,63.400000000000006
Mumbai,Kolkata,Furniture,Standard,60,71.0
Mumbai,Delhi,Clothing,Standard,96,48.400000000000006
Mumbai,Delhi,Furniture,Express,98,57.32000000000001
Mumbai,Bhutan,Clothing,Standard,56,64.6
Mumbai,Mumbai,Clothing,Overnight,78,25.0
Mumbai,Pune,Electronics,Standard,38,17.4
Mumbai,Sri Lanka,Clothing,Standard,57,69.2
Mumbai,Bangalore,Furniture,Standard,51,55.0
Mumbai,Bangalore,Groceries,Express,41,23.8
Mumbai,Delhi,Clothing,Express,79,38.92
Mumbai,Bangladesh,Furniture,Express,70,67.12
Mumbai,Hyderabad,Clothing,Standard,93,37.2
Mumbai,Bangladesh,Furniture,Standard,83,82.4
Mumbai,Delhi,Electronics,Standard,52,53.400000000000006
Mumbai,Bangladesh,Furniture,Standard,1,56.400000000000006
Mumbai,Kolkata,Electronics,Express,85,54.4
Mumbai,Bangladesh,Groceries,Standard,18,38.400000000000006
Mumbai,Bhutan,Clothing,Standard,27,52.6
Mumbai,Bhutan,Groceries,Standard,92,65.6
Mumbai,Hyderabad,Groceries,Standard,72,37.2
Mumbai,Kolkata,Clothing,Express,95,51.6
Mumbai,Pune,Furniture,Express,76,41.32
Mumbai,Mumbai,Furniture,Express,42,23.4
Mumbai,Kolkata,Furniture,Express,6,38.0
Mumbai,Chennai,Furniture,Standard,90,62.8
Mumbai,Nepal,Groceries,Express,80,56.0
Mumbai,Delhi,Furniture,Standard,94,64.4
Mumbai,Chennai,Furniture,Express,83,53.04
Mumbai,Hyderabad,Clothing,Express,82,33.96
Mumbai,Chennai,Groceries,Express,24,28.64
Mumbai,Bhutan,Furniture,Standard,45,68.6
Mumbai,Bangladesh,Groceries,Overnight,84,46.040000000000006
Mumbai,Mumbai,Clothing,Express,71,22.0
Mumbai,Bangalore,Electronics,Express,7,18.6
Mumbai,Delhi,Furniture,Standard,16,42.400000000000006
Mumbai,Bangalore,Furniture,Standard,58,55.0
Mumbai,Bangladesh,Clothing,Standard,57,60.400000000000006
Mumbai,Bhutan,Electronics,Standard,42,61.6
Mumbai,Bhutan,Clothing,Standard,14,39.6
Mumbai,Bangladesh,Groceries,Express,56,53.720000000000006
Mumbai,Delhi,Clothing,Standard,12,21.400000000000002
Mumbai,Bangalore,Groceries,Express,93,38.8
Mumbai,Kolkata,Furniture,Standard,15,52.0
Mumbai,Bhutan,Groceries,Standard,8,42.6
Mumbai,Bangalore,Clothing,Overnight,58,33.6
Mumbai,Pune,Furniture,Express,53,42.32
Mumbai,Bangalore,Groceries,Standard,9,15.0
Mumbai,Pune,Electronics,Standard,46,21.4
Mumbai,Pune,Clothing,Standard,92,24.4
Mumbai,Bhutan,Groceries,Standard,91,65.6
Mumbai,Delhi,Furniture,Standard,7,37.400000000000006
Mumbai,Hyderabad,Furniture,Standard,44,39.2
Mumbai,Bhutan,Clothing,Express,14,34.28
Mumbai,Delhi,Electronics,Standard,75,49.400000000000006
Mumbai,Delhi,Electronics,Standard,96,50.400000000000006
Mumbai,Chennai,Groceries,Express,92,39.64
Mumbai,Bangladesh,Groceries,Overnight,6,24.040000000000003
Mumbai,Bangladesh,Clothing,Overnight,35,32.040000000000006
Mumbai,Bangladesh,Clothing,Express,70,56.720000000000006
Mumbai,Nepal,Furniture,Standard,61,81.0
Mumbai,Sri Lanka,Furniture,Standard,24,75.2
Mumbai,Bhutan,Clothing,Express,73,59.28
Mumbai,Delhi,Groceries,Express,2,14.920000000000002
Mumbai,Chennai,Groceries,Express,78,40.64
Mumbai,Pune,Electronics,Standard,51,32.4
Mumbai,Hyderabad,Clothing,Standard,31,24.200000000000003
Mumbai,Hyderabad,Electronics,Express,94,34.760000000000005
Mumbai,Pune,Clothing,Standard,27,14.4
Mumbai,Bangalore,Groceries,Express,31,22.8
Mumbai,Bangalore,Clothing,Overnight,70,31.6
Mumbai,Bangladesh,Clothing,Express,43,42.720000000000006
Mumbai,Bhutan,Groceries,Standard,82,67.6
Mumbai,Nepal,Electronics,Standard,52,72.0
Mumbai,Chennai,Groceries,Standard,14,20.8
Mumbai,Hyderabad,Clothing,Express,59,33.96
Mumbai,Sri Lanka,Clothing,Standard,20,45.2
Mumbai,Bangladesh,Furniture,Standard,52,81.4
Mumbai,Mumbai,Clothing,Standard,75,22.0
Mumbai,Bangladesh,Groceries,Standard,40,49.400000000000006
Mumbai,Mumbai,Clothing,Overnight,68,21.0
Mumbai,Kolkata,Furniture,Express,44,51.0
Mumbai,Delhi,Furniture,Standard,6,41.400000000000006
Mumbai,Sri Lanka,Clothing,Overnight,87,51.92
Mumbai,Pune,Groceries,Express,57,24.92
Mumbai,Delhi,Electronics,Express,58,47.72
Mumbai,Bangladesh,Furniture,Express,72,68.12
Mumbai,Delhi,Clothing,Express,30,27.92
Mumbai,Chennai,Furniture,Standard,52,63.8
Mumbai,Kolkata,Clothing,Standard,11,30.0
Mumbai,Nepal,Groceries,Express,47,43.0
Mumbai,Kolkata,Furniture,Standard,5,50.0
Mumbai,Hyderabad,Furniture,Standard,3,29.200000000000003
Mumbai,Chennai,Electronics,Standard,15,23.8
Mumbai,Sri Lanka,Groceries,Standard,2,43.2
Mumbai,Delhi,Clothing,Standard,2,19.400000000000002
Mumbai,Sri Lanka,Clothing,Express,72,57.56
Mumbai,Nepal,Clothing,Standard,54,61.0
Mumbai,Delhi,Clothing,Standard,46,31.400000000000006
Mumbai,Bhutan,Groceries,Overnight,94,45.96
Mumbai,Bhutan,Electronics,Express,41,48.08
Mumbai,Bangalore,Groceries,Standard,69,37.0
Mumbai,Kolkata,Clothing,Standard,30,46.0
Mumbai,Nepal,Clothing,Express,44,45.0
Mumbai,Bhutan,Groceries,Express,10,32.28
Mumbai,Bangalore,Electronics,Standard,97,44.0
Mumbai,Chennai,Clothing,Overnight,88,37.480000000000004
Mumbai,Sri Lanka,Clothing,Express,83,57.56
Mumbai,Nepal,Clothing,Express,30,42.0
Mumbai,Bangalore,Groceries,Standard,89,39.0
Mumbai,Pune,Clothing,Standard,75,26.4
Mumbai,Sri Lanka,Clothing,Standard,49,54.2
Mumbai,Nepal,Furniture,Standard,35,70.0
Mumbai,Bangladesh,Furniture,Standard,65,80.4
Mumbai,Sri Lanka,Electronics,Standard,17,51.2
Mumbai,Bangalore,Groceries,Express,31,23.8
Mumbai,Delhi,Clothing,Standard,70,46.400000000000006
Mumbai,Bangladesh,Clothing,Standard,77,64.4
Mumbai,Pune,Clothing,Overnight,52,23.44
Mumbai,Bhutan,Groceries,Standard,26,53.6
Mumbai,Mumbai,Electronics,Standard,5,3.0
Mumbai,Bangalore,Furniture,Express,14,25.2
Mumbai,Chennai,Clothing,Overnight,51,38.480000000000004
Mumbai,Bangalore,Clothing,Express,15,10.8
Mumbai,Mumbai,Groceries,Standard,12,2.0
Mumbai,Pune,Electronics,Overnight,46,14.04
Mumbai,Pune,Clothing,Standard,64,23.4
Mumbai,Bangladesh,Clothing,Express,72,51.720000000000006
Mumbai,Nepal,Clothing,Standard,59,61.0
Mumbai,Chennai,Clothing,Express,95,42.64
Mumbai,Bangladesh,Electronics,Standard,26,53.400000000000006
Mumbai,Chennai,Electronics,Express,29,35.44
Mumbai,Chennai,Electronics,Express,4,23.44
Mumbai,Mumbai,Furniture,Standard,50,31.0
Mumbai,Bangladesh,Electronics,Standard,92,69.4
Mumbai,Chennai,Electronics,Express,25,30.439999999999998
Mumbai,Hyderabad,Furniture,Standard,40,43.2
Mumbai,Mumbai,Groceries,Standard,32,10.0
Mumbai,Sri Lanka,Clothing,Express,75,58.56
Mumbai,Pune,Electronics,Overnight,37,17.04
Mumbai,Mumbai,Groceries,Standard,10,1.0
Mumbai,Sri Lanka,Electronics,Standard,38,58.2
Mumbai,Delhi,Groceries,Standard,61,45.400000000000006
Mumbai,Delhi,Furniture,Standard,27,52.400000000000006
Mumbai,Chennai,Groceries,Standard,81,46.8
Mumbai,Bangladesh,Clothing,Express,7,32.720000000000006
Mumbai,Pune,Groceries,Express,73,25.92
Mumbai,Mumbai,Groceries,Standard,99,22.0
Mumbai,Bangladesh,Groceries,Express,9,30.720000000000006
Mumbai,Mumbai,Clothing,Standard,59,25.0
Mumbai,Mumbai,Groceries,Standard,36,9.0
Mumbai,Hyderabad,Groceries,Standard,30,20.200000000000003
Mumbai,Delhi,Furniture,Standard,95,66.4
Mumbai,Mumbai,Furniture,Standard,19,18.0
Mumbai,Hyderabad,Clothing,Express,41,19.96
Mumbai,Delhi,Groceries,Express,55,42.92
Mumbai,Hyderabad,Clothing,Express,87,34.96
Mumbai,Bangladesh,Groceries,Standard,84,62.400000000000006
Mumbai,Nepal,Electronics,Standard,6,47.0
Mumbai,Delhi,Clothing,Express,88,40.92
Mumbai,Sri Lanka,Groceries,Standard,22,57.2
Mumbai,Bhutan,Clothing,Express,70,58.28
Mumbai,Nepal,Furniture,Express,24,60.4
Mumbai,Bangladesh,Groceries,Express,62,55.720000000000006
Mumbai,Mumbai,Clothing,Standard,42,13.0
Mumbai,Pune,Clothing,Overnight,22,15.44
Mumbai,Bangladesh,Furniture,Express,82,66.12
Mumbai,Hyderabad,Clothing,Standard,16,10.200000000000001
Mumbai,Hyderabad,Groceries,Express,13,10.96
Mumbai,Hyderabad,Groceries,Standard,37,20.200000000000003
Mumbai,Hyderabad,Furniture,Standard,52,51.2
Mumbai,Bangladesh,Groceries,Express,24,42.720000000000006
Mumbai,Pune,Groceries,Standard,83,28.4
Mumbai,Bangalore,Furniture,Standard,84,55.0
Mumbai,Hyderabad,Furniture,Standard,91,55.2
Mumbai,Bangalore,Groceries,Standard,17,18.0
Mumbai,Pune,Electronics,Standard,16,10.4
Mumbai,Pune,Clothing,Overnight,1,2.4400000000000004
Mumbai,Nepal,Groceries,Standard,85,62.0
Mumbai,Delhi,Groceries,Express,91,40.92
Mumbai,Bhutan,Clothing,Express,1,32.28
Mumbai,Chennai,Electronics,Standard,30,40.8
Mumbai,Bhutan,Groceries,Standard,84,62.599999999999994
Mumbai,Bangladesh,Clothing,Standard,24,52.400000000000006
Mumbai,Chennai,Clothing,Overnight,46,25.48
Mumbai,Pune,Clothing,Standard,2,3.4000000000000004
Mumbai,Sri Lanka,Groceries,Express,15,36.56
Mumbai,Bhutan,Clothing,Overnight,29,35.96
Mumbai,Kolkata,Clothing,Express,99,50.6
Mumbai,Delhi,Electronics,Express,62,46.72
Mumbai,Bhutan,Clothing,Overnight,13,21.96
Mumbai,Delhi,Groceries,Standard,83,43.400000000000006
Mumbai,Bangalore,Groceries,Express,65,37.8
Mumbai,Bangladesh,Clothing,Standard,45,49.400000000000006
Mumbai,Delhi,Clothing,Standard,47,36.400000000000006
Mumbai,Bangalore,Furniture,Standard,16,34.0
Mumbai,Hyderabad,Electronics,Standard,3,17.200000000000003
Mumbai,Bangalore,Groceries,Standard,70,42.0
Mumbai,Bangladesh,Clothing,Standard,95,62.400000000000006
Mumbai,Nepal,Electronics,Standard,5,44.0
Mumbai,Sri Lanka,Electronics,Standard,26,62.2
Mumbai,Hyderabad,Groceries,Express,92,32.96
Mumbai,Pune,Electronics,Standard,15,9.4
Mumbai,Mumbai,Electronics,Standard,73,29.0
Mumbai,Bangalore,Clothing,Express,55,35.8
Mumbai,Bangalore,Electronics,Standard,22,36.0
Mumbai,Delhi,Clothing,Overnight,37,24.44
Mumbai,Pune,Electronics,Express,85,28.72
Mumbai,Bhutan,Clothing,Standard,29,52.6
Mumbai,Kolkata,Groceries,Overnight,26,32.2
Mumbai,Chennai,Groceries,Express,70,37.64
Mumbai,Bangalore,Clothing,Standard,11,13.0
Mumbai,Sri Lanka,Electronics,Express,20,40.36
Mumbai,Bhutan,Groceries,Express,84,54.28
Mumbai,Kolkata,Electronics,Express,91,54.4
Mumbai,Chennai,Electronics,Express,70,42.44
Mumbai,Mumbai,Groceries,Standard,33,10.0
Mumbai,Sri Lanka,Furniture,Overnight,30,47.72
Mumbai,Delhi,Clothing,Express,50,26.92
Mumbai,Bhutan,Electronics,Express,34,47.08
Mumbai,Delhi,Furniture,Standard,5,42.400000000000006
Mumbai,Chennai,Electronics,Standard,80,48.8
Mumbai,Nepal,Furniture,Express,12,48.4
Mumbai,Bangalore,Clothing,Express,76,34.8
Mumbai,Hyderabad,Clothing,Overnight,75,27.72
Mumbai,Kolkata,Groceries,Overnight,52,43.2
Mumbai,Sri Lanka,Furniture,Standard,51,82.2
Mumbai,Pune,Furniture,Express,21,28.32
Mumbai,Bangladesh,Clothing,Standard,71,64.4
